timestamp,roll_commanded,roll_measured,pitch_commanded,pitch_measured,yaw_commanded,yaw_measured,airspeed_commanded,airspeed_measured,angular_velocity.x,angular_velocity.y,angular_velocity.z
2018-10-05 19:42:25.200,-30.83500003815,-19.3852157593,-2.61499989033,-3.50648212433,77.0,110.370758057,16.0,0.0,-0.415,-0.111,0.189
2018-10-05 19:42:25.300,-33.10499954225,-24.213692665099998,-2.484999895095,-3.42354440689,74.0,107.058265686,16.0,0.0,-0.2635,-0.159,0.16
2018-10-05 19:42:25.400,-35.149999618500004,-29.0421695709,-2.2099999189400004,-3.34060668945,70.5,103.745773315,16.0,0.0,-0.2635,-0.159,0.16
2018-10-05 19:42:25.500,-34.9199981689,-29.0421695709,-2.05999994278,-3.34060668945,70.0,103.745773315,16.0,0.0,-0.194,-0.191,0.191
2018-10-05 19:42:25.600,-37.8266652425,-29.0421695709,-1.5999999443700001,-3.34060668945,64.33333333333333,103.745773315,16.0,0.0,-0.2115,-0.2195,0.22599999999999998
2018-10-05 19:42:25.700,-36.8199996948,-29.0421695709,-1.03999996185,-3.34060668945,63.0,103.745773315,16.0,0.0,-0.2115,-0.2195,0.22599999999999998
2018-10-05 19:42:25.800,-37.6549987793,-34.2661323547,-0.8799999654295001,-1.92180478573,61.0,96.1183700562,16.0,0.0,-0.218,-0.266,0.309
2018-10-05 19:42:25.900,-38.156664530466664,-34.2661323547,-0.6233333051206668,-1.92180478573,58.333333333333336,96.11837005620002,16.0,0.0,-0.1255,-0.299,0.3735
2018-10-05 19:42:26.000,-36.9099979401,-34.2661323547,-0.3049999848005,-1.92180478573,57.5,96.1183700562,16.0,0.0,-0.1255,-0.299,0.3735
2018-10-05 19:42:26.100,-38.31499862675,-35.606678009,-0.03999999910575,-1.841851592065,54.0,91.03712081910001,16.0,0.0,-0.10500000000000001,-0.3195,0.431
2018-10-05 19:42:26.200,-39.3400001526,-36.9472236633,0.389999985695,-1.7618983984,49.0,85.955871582,16.0,0.0,-0.094,-0.356,0.409
2018-10-05 19:42:26.300,-39.9650001526,-36.9472236633,0.5499999821185,-1.7618983984,47.5,85.955871582,16.0,0.0,-0.1,-0.365,0.378
2018-10-05 19:42:26.400,-39.9499988556,-36.9472236633,0.8449999690055,-1.7618983984,45.0,85.955871582,16.0,0.0,-0.142,-0.346,0.342
2018-10-05 19:42:26.500,-41.0749988556,-37.977682113650005,1.149999946356,-1.43357372284,41.5,79.96931076050001,16.0,0.0,-0.108,-0.372,0.288
2018-10-05 19:42:26.600,-41.7900009155,-39.008140564,1.63999998569,-1.10524904728,37.0,73.982749939,16.0,0.0,-0.108,-0.372,0.288
2018-10-05 19:42:26.700,-41.1650009155,-39.008140564,1.78999996185,-1.10524904728,36.5,73.982749939,16.0,0.0,-0.002999999999999999,-0.3865,0.35950000000000004
2018-10-05 19:42:26.800,-42.17999839785,-39.310338974000004,2.04499989748,-0.624379552901,30.0,69.60696411135001,16.0,0.0,-0.002999999999999999,-0.3865,0.35950000000000004
2018-10-05 19:42:26.900,-43.17999839785,-39.612537384,2.229999899865,-0.143510058522,28.0,65.2311782837,16.0,0.0,0.154,-0.381,0.417
2018-10-05 19:42:27.000,-41.724998474100005,-39.612537384,2.38499999046,-0.143510058522,27.5,65.2311782837,16.0,0.0,-0.242,-0.377,0.383
2018-10-05 19:42:27.100,-40.5599975586,-39.612537384,2.58999991417,-0.143510058522,25.0,65.2311782837,16.0,0.0,-0.253,-0.386,0.351
2018-10-05 19:42:27.200,-39.644998550400004,-40.392375946049995,2.67999994755,0.252226404846,24.5,59.244525909450005,16.0,0.0,-0.28,-0.383,0.34
2018-10-05 19:42:27.300,-43.25,-41.1722145081,2.95000004768,0.647962868214,17.0,53.2578735352,16.0,0.0,-0.135,-0.388,0.31
2018-10-05 19:42:27.400,-42.5299987793,-41.1722145081,3.05999994278,0.647962868214,16.5,53.2578735352,16.0,0.0,-0.185,-0.381,0.329
2018-10-05 19:42:27.500,-41.8099975586,-41.1722145081,3.16999983788,0.647962868214,16.0,53.2578735352,16.0,0.0,-0.185,-0.381,0.329
2018-10-05 19:42:27.600,-41.3099975586,-45.227935791,3.62999987602,1.50564146042,11.0,42.198513031,16.0,0.0,0.04,-0.4175,0.3665
2018-10-05 19:42:27.700,-40.38499832155,-45.227935791,3.734999895095,1.50564146042,10.5,42.198513031,16.0,0.0,-0.074,-0.443,0.421
2018-10-05 19:42:27.800,-39.3400001526,-45.227935791,4.05999994278,1.50564146042,7.0,42.198513031,16.0,0.0,-0.104,-0.417,0.405
2018-10-05 19:42:27.900,-38.2449989319,-46.1705322266,4.19499969482,1.53285121918,6.5,32.0993347168,16.0,0.0,-0.104,-0.417,0.405
2018-10-05 19:42:28.000,-36.63499832155,-46.1705322266,4.47000002861,1.53285121918,4.0,32.0993347168,16.0,0.0,-0.1355,-0.435,0.3645
2018-10-05 19:42:28.100,-34.80999946595,-46.1705322266,4.75,1.53285121918,4.0,32.0993347168,16.0,0.0,0.094,-0.455,0.381
2018-10-05 19:42:28.200,-32.02999973295,-46.1705322266,5.019999980925,1.53285121918,3.5,32.0993347168,16.0,0.0,0.225,-0.475,0.396
2018-10-05 19:42:28.300,-28.7949991226,-46.9478034973,5.219999790195001,1.72396457195,2.5,20.7861804962,16.0,0.0,0.182,-0.485,0.408
2018-10-05 19:42:28.400,-24.8699989319,-46.9478034973,5.359999895095,1.72396457195,2.0,20.7861804962,16.0,0.0,0.205,-0.468,0.373
2018-10-05 19:42:28.500,-20.37499904635,-46.9478034973,5.459999799725,1.72396457195,1.5,20.7861804962,16.0,0.0,0.321,-0.487,0.336
2018-10-05 19:42:28.600,-16.296665827433333,-44.05580012003333,5.493333180746667,2.3724050124500002,1.0,12.795432408646667,16.0,0.0,0.321,-0.487,0.336
2018-10-05 19:42:28.700,-7.38999986649,-42.6097984314,5.40000009537,2.6966252327,1.0,8.80005836487,16.0,0.0,0.353,-0.442,0.334
2018-10-05 19:42:28.800,-3.97666660945,-42.6097984314,5.30999994278,2.6966252327,1.0,8.80005836487,16.0,0.0,0.501,-0.36,0.3155
2018-10-05 19:42:28.900,2.50999999046,-42.6097984314,5.11999988556,2.6966252327,1.0,8.80005836487,16.0,0.0,0.501,-0.36,0.3155
2018-10-05 19:42:29.000,5.316666523613333,-34.704864501933336,4.946666558583334,4.355216185253334,1.0,0.6903435389233336,16.0,0.0,0.711,-0.29300000000000004,0.2305
2018-10-05 19:42:29.100,8.644999742485,-30.7523975372,4.664999723435,5.18451166153,1.0,-3.36451387405,16.0,0.0,0.658,-0.246,0.19
2018-10-05 19:42:29.200,12.3299999237,-30.7523975372,4.24499988556,5.18451166153,1.0,-3.36451387405,16.0,0.0,0.594,-0.18,0.15
2018-10-05 19:42:29.300,16.86499881745,-30.7523975372,3.50499999523,5.18451166153,2.0,-3.36451387405,16.0,0.0,0.554,-0.134,0.048
2018-10-05 19:42:29.400,17.9200000763,-30.7523975372,3.25,5.18451166153,2.0,-3.36451387405,16.0,0.0,0.554,-0.134,0.048
2018-10-05 19:42:29.500,20.6899986267,-13.6981229782,2.37999987602,8.15944671631,2.0,-9.07053089142,16.0,0.0,0.6174999999999999,-0.083,0.0175
2018-10-05 19:42:29.600,21.3299999237,-13.6981229782,2.03999990225,8.15944671631,2.0,-9.07053089142,16.0,0.0,0.788,-0.024,0.006
2018-10-05 19:42:29.700,22.5699996948,-13.6981229782,1.06999993324,8.15944671631,3.0,-9.07053089142,16.0,0.0,0.774,0.005,0.032
2018-10-05 19:42:29.800,23.0,-6.486099094147001,0.479999989271,8.295499801635,3.0,-9.462822914125,16.0,0.0,0.62,0.024,0.042
2018-10-05 19:42:29.900,23.0199995041,0.725924789906,0.19999999552955,8.43155288696,3.0,-9.85511493683,16.0,0.0,0.445,0.042,0.056
2018-10-05 19:42:30.000,22.984999656699998,0.725924789906,-0.3249999918045,8.43155288696,4.0,-9.85511493683,16.0,0.0,0.487,0.066,0.041
2018-10-05 19:42:30.100,22.749999046299997,0.725924789906,-0.7999999821185,8.43155288696,4.0,-9.85511493683,16.0,0.0,0.487,0.066,0.041
2018-10-05 19:42:30.200,22.3949995041,6.144233852603,-1.214999973775,7.80703830719,4.0,-10.631151676165,16.0,0.0,0.29,0.0735,0.0355
2018-10-05 19:42:30.300,21.9299993515,11.5625429153,-1.584999978545,7.18252372742,4.5,-11.4071884155,16.0,0.0,0.29,0.0735,0.0355
2018-10-05 19:42:30.400,20.9200000763,11.5625429153,-2.0949999094000002,7.18252372742,5.0,-11.4071884155,16.0,0.0,0.1555,0.0555,-0.0255
2018-10-05 19:42:30.500,20.47000026705,11.5625429153,-2.264999985695,7.18252372742,5.0,-11.4071884155,16.0,0.0,0.157,0.065,-0.014
2018-10-05 19:42:30.600,19.61999988555,14.0418143272,-2.59500002861,6.28987360001,5.0,-11.6066446304,16.0,0.0,-0.001,0.068,-0.03
2018-10-05 19:42:30.700,18.86999988555,16.5210857391,-2.8849999904650003,5.3972234726,5.0,-11.8061008453,16.0,0.0,0.048,0.12,-0.149
2018-10-05 19:42:30.800,18.2150001526,16.5210857391,-3.125,5.3972234726,6.0,-11.8061008453,16.0,0.0,-0.009,0.115,-0.209
2018-10-05 19:42:30.900,17.52999973295,16.5210857391,-3.304999947545,5.3972234726,6.0,-11.8061008453,16.0,0.0,-0.039,0.13,-0.277
2018-10-05 19:42:31.000,16.7849998474,16.5210857391,-3.3849998712550002,5.3972234726,6.0,-11.8061008453,16.0,0.0,0.003,0.113,-0.279
2018-10-05 19:42:31.100,16.4200000763,17.7477321625,-3.38999986649,0.90748488903,6.0,-7.83254766464,16.0,0.0,0.003,0.113,-0.279
2018-10-05 19:42:31.200,14.613333384166665,17.7477321625,-3.1766665776600003,0.90748488903,6.0,-7.83254766464,15.993333180733336,0.0,0.065,0.032,-0.097
2018-10-05 19:42:31.300,12.8699998856,17.7477321625,-3.02999997139,0.90748488903,6.0,-7.83254766464,15.9899997711,0.0,0.026,0.004,-0.048
2018-10-05 19:42:31.400,12.25999975205,17.7477321625,-2.96499991417,0.90748488903,6.0,-7.83254766464,15.9899997711,0.0,-0.177,0.036,-0.051
2018-10-05 19:42:31.500,10.744999885544999,18.839012146,-2.789999842645,-0.655590772629,6.0,-6.21794843674,15.994999885550001,0.0,-0.152,0.029,-0.067
2018-10-05 19:42:31.600,9.23999977112,18.839012146,-2.5499998331100002,-0.655590772629,6.0,-6.21794843674,16.0,0.0,-0.169,0.024,-0.091
2018-10-05 19:42:31.700,7.99499964714,18.839012146,-2.31500005722,-0.655590772629,5.0,-6.21794843674,16.0,0.0,-0.169,0.024,-0.091
2018-10-05 19:42:31.800,6.21499991417,18.839012146,-2.060000002385,-0.655590772629,5.0,-6.21794843674,16.0,0.0,-0.189,0.002,-0.0745
2018-10-05 19:42:31.900,5.07999992371,16.9544682503,-1.92999994755,-1.1515493392945,5.0,-5.46867156029,16.0,0.0,-0.284,-1.02870331128e-17,-0.084
2018-10-05 19:42:32.000,1.41499990225,15.0699243546,-1.44499993324,-1.64750790596,3.5,-4.71939468384,16.0,0.0,-0.332,-1.56754790291e-17,-0.128
2018-10-05 19:42:32.100,-1.8933333158466665,15.0699243546,-1.0966666340840001,-1.6475079059600002,2.0,-4.71939468384,16.0,0.0,-0.333,0.003,-0.157
2018-10-05 19:42:32.200,-4.359999895095,15.0699243546,-0.8349999785425,-1.64750790596,1.0,-4.71939468384,15.994999885550001,0.0,-0.333,0.003,-0.157
2018-10-05 19:42:32.300,-7.059999942779999,9.09715843201,-0.5199999809265,-2.33702993393,0.0,-2.26670360565,15.9899997711,0.0,-0.271,-0.0225,-0.094
2018-10-05 19:42:32.400,-8.77999973297,9.09715843201,-0.0599999986589,-2.33702993393,0.0,-2.26670360565,15.9899997711,0.0,-0.318,-0.05,-0.051
2018-10-05 19:42:32.500,-13.094999790185,9.09715843201,0.07499999739204999,-2.33702993393,-2.5,-2.26670360565,15.994999885550001,0.0,-0.306,-0.071,-0.029
2018-10-05 19:42:32.600,-18.169999440533335,9.09715843201,0.37666665017566664,-2.33702993393,-5.666666666666667,-2.26670360565,16.0,0.0,-0.414,-0.074,0.019
2018-10-05 19:42:32.700,-21.4599990845,1.76129150391,0.669999957085,-1.32750368118,-8.0,-1.26223433018,16.0,0.0,-0.513,-0.071,0.029
2018-10-05 19:42:32.800,-21.799999237050002,1.76129150391,0.759999960661,-1.32750368118,-8.0,-1.26223433018,16.0,0.0,-0.513,-0.071,0.029
2018-10-05 19:42:32.900,-30.0100002289,1.76129150391,1.03999996185,-1.32750368118,-14.0,-1.26223433018,16.0,0.0,-0.492,-0.067,0.033
2018-10-05 19:42:33.000,-30.24499988555,1.76129150391,1.124999940395,-1.32750368118,-14.5,-1.26223433018,16.0,0.0,-0.48350000000000004,-0.087,0.10600000000000001
2018-10-05 19:42:33.100,-30.5549993515,-9.23113059998,1.285000026225,0.0825668498874,-15.5,-2.89901328087,16.0,0.0,-0.517,-0.098,0.14
2018-10-05 19:42:33.200,-35.4199981689,-9.23113059998,1.5,0.0825668498874,-21.0,-2.89901328087,16.0,0.0,-0.459,-0.104,0.171
2018-10-05 19:42:33.300,-35.34499931335,-12.56946897509,1.57999998331,0.4593519829212,-21.5,-4.108215212825,16.0,0.0,-0.516,-0.114,0.188
2018-10-05 19:42:33.400,-36.53499984745,-15.9078073502,1.724999964235,0.836137115955,-23.5,-5.31741714478,15.9899997711,0.0,-0.516,-0.114,0.188
2018-10-05 19:42:33.500,-37.53000068665,-15.9078073502,1.8599999547000001,0.836137115955,-25.5,-5.31741714478,15.9899997711,0.0,-0.493,-0.119,0.2125
2018-10-05 19:42:33.600,-39.52499961855,-20.22918939595,2.0149999260900002,1.0643001496775,-29.5,-7.330542087555,15.994999885550001,0.0,-0.493,-0.119,0.2125
2018-10-05 19:42:33.700,-41.4499988556,-24.5505714417,2.194999933245,1.2924631834,-33.5,-9.34366703033,16.0,0.0,-0.4455,-0.1275,0.23
2018-10-05 19:42:33.800,-40.75999832155,-24.5505714417,2.39999997616,1.2924631834,-34.5,-9.34366703033,16.0,0.0,-0.316,-0.122,0.241
2018-10-05 19:42:33.900,-42.24999809265,-24.5505714417,2.62999999523,1.2924631834,-38.0,-9.34366703033,15.994999885550001,0.0,-0.21,-0.139,0.258
2018-10-05 19:42:34.000,-43.76499938965,-24.5505714417,2.8849999904650003,1.2924631834,-41.5,-9.34366703033,15.9899997711,0.0,-0.21,-0.139,0.258
2018-10-05 19:42:34.100,-44.04999923705,-28.8044776917,3.159999966625,1.0930733978734999,-44.0,-13.316030025465,15.994999885550001,0.0,-0.08,-0.1945,0.2875
2018-10-05 19:42:34.200,-43.8699989319,-33.0583839417,3.5,0.893683612347,-47.0,-17.2883930206,16.0,0.0,-0.08,-0.1945,0.2875
2018-10-05 19:42:34.300,-43.33999824525,-33.0583839417,3.58499991894,0.893683612347,-47.5,-17.2883930206,16.0,0.0,-0.006,-0.225,0.343
2018-10-05 19:42:34.400,-43.8999977112,-33.4005661011,3.699999928475,0.7956165969375,-51.5,-21.0949335098,15.994999885550001,0.0,-0.194,-0.2525,0.403
2018-10-05 19:42:34.500,-44.8249988556,-33.7427482605,3.78499996662,0.697549581528,-56.0,-24.901473999,15.9899997711,0.0,-0.346,-0.27,0.439
2018-10-05 19:42:34.600,-44.829998016350004,-33.7427482605,3.874999880795,0.697549581528,-57.5,-24.901473999,15.994999885550001,0.0,-0.363,-0.295,0.435
2018-10-05 19:42:34.700,-44.6149978638,-36.7222213745,4.009999871255,0.279410324991,-61.0,-29.344085693350003,16.0,0.0,-0.363,-0.295,0.435
2018-10-05 19:42:34.800,-43.579998016350004,-39.7016944885,4.17999982834,-0.138728931546,-61.5,-33.7866973877,16.0,0.0,-0.22599999999999998,-0.3135,0.385
2018-10-05 19:42:34.900,-43.954998016350004,-39.7016944885,4.419999837875,-0.138728931546,-65.0,-33.7866973877,16.0,0.0,-0.141,-0.353,0.327
2018-10-05 19:42:35.000,-44.3199996948,-39.7016944885,4.82999992371,-0.138728931546,-69.0,-33.7866973877,16.0,0.0,-0.127,-0.364,0.334
2018-10-05 19:42:35.100,-43.789999643933335,-43.07955932619999,4.926666418713333,-0.381812155247,-69.33333333333333,-42.8714370728,16.0,0.0,-0.078,-0.381,0.323
2018-10-05 19:42:35.200,-44.2299995422,-43.0795593262,5.36999988556,-0.381812155247,-75.0,-42.8714370728,16.0,0.0,-0.078,-0.381,0.323
2018-10-05 19:42:35.300,-44.6399993896,-43.0795593262,5.61999988556,-0.381812155247,-79.0,-42.8714370728,15.9899997711,0.0,0.05,-0.385,0.374
2018-10-05 19:42:35.400,-43.92000007625,-43.1785335541,5.73499965668,-0.2485113069415,-79.5,-48.3221817017,15.9899997711,0.0,0.138,-0.40249999999999997,0.43
2018-10-05 19:42:35.500,-42.3099994659,-43.277507782,5.96499991417,-0.115210458636,-80.5,-53.7729263306,15.9899997711,0.0,0.005,-0.414,0.465
2018-10-05 19:42:35.600,-42.60499954225,-43.277507782,6.20499992371,-0.115210458636,-84.0,-53.7729263306,15.994999885550001,0.0,-0.102,-0.417,0.416
2018-10-05 19:42:35.700,-42.8799991608,-43.277507782,6.439999818805,-0.115210458636,-87.5,-53.7729263306,16.0,0.0,-0.121,-0.428,0.384
2018-10-05 19:42:35.800,-39.7599983215,-43.277507782,6.76999998093,-0.115210458636,-89.0,-53.7729263306,16.0,0.0,-0.102,-0.451,0.349
2018-10-05 19:42:35.900,-39.19999885555,-44.3538284302,6.889999866485001,-0.162489235401,-90.0,-68.799331665,16.0,0.0,-0.041,-0.449,0.335
2018-10-05 19:42:36.000,-36.69333140053333,-44.3538284302,7.10999981562,-0.162489235401,-91.66666666666667,-68.799331665,16.0,0.0,-0.101,-0.484,0.337
2018-10-05 19:42:36.100,-36.9149990082,-45.1346092224,7.240000009535001,0.4106902182105,-95.0,-73.29813003539999,16.0,0.0,-0.065,-0.443,0.319
2018-10-05 19:42:36.200,-36.8150005341,-45.9153900146,7.414999961855,0.983869671822,-98.5,-77.7969284058,16.0,0.0,0.074,-0.481,0.27
2018-10-05 19:42:36.300,-35.284997940050005,-45.9153900146,7.559999942779999,0.983869671822,-102.0,-77.7969284058,16.0,0.0,0.178,-0.473,0.294
2018-10-05 19:42:36.400,-33.55499839785,-45.9153900146,7.634999752044999,0.983869671822,-103.0,-77.7969284058,16.0,0.0,0.167,-0.458,0.332
2018-10-05 19:42:36.500,-30.40999889375,-44.9681587219,7.71999979019,1.997806966306,-103.5,-83.8139343262,16.0,0.0,0.162,-0.462,0.339
2018-10-05 19:42:36.600,-29.7699995041,-44.0209274292,7.78499984741,3.01174426079,-106.0,-89.8309402466,16.0,0.0,0.296,-0.479,0.347
2018-10-05 19:42:36.700,-28.98999881745,-44.0209274292,7.75,3.01174426079,-108.5,-89.8309402466,16.0,0.0,0.215,-0.448,0.379
2018-10-05 19:42:36.800,-26.2799987793,-44.0209274292,7.55999994278,3.01174426079,-112.0,-89.8309402466,16.0,0.0,0.364,-0.428,0.357
2018-10-05 19:42:36.900,-24.11499881745,-41.41658973695,7.389999866485001,3.875355362895,-112.0,-96.4188652038,16.0,0.0,0.246,-0.394,0.389
2018-10-05 19:42:37.000,-20.464999198900003,-38.8122520447,7.00499987602,4.738966465,-113.0,-103.006790161,16.0,0.0,0.346,-0.362,0.387
2018-10-05 19:42:37.100,-17.553332964566668,-38.8122520447,6.62333313624,4.738966465,-114.0,-103.00679016099998,16.0,0.0,0.328,-0.314,0.351
2018-10-05 19:42:37.200,-12.0399999619,-38.8122520447,5.86999988556,4.738966465,-115.0,-103.006790161,15.9899997711,0.0,0.133,-0.338,0.233
2018-10-05 19:42:37.300,-8.07999992371,-35.89067268375,5.254999876019999,5.553396463395,-116.0,-108.85075759899999,15.9899997711,0.0,0.329,-0.272,0.233
2018-10-05 19:42:37.400,-6.044999837875,-32.9690933228,4.9049997329699995,6.36782646179,-116.0,-114.694725037,15.9899997711,0.0,0.314,-0.251,0.195
2018-10-05 19:42:37.500,-2.244999989867,-32.9690933228,4.139999985695,6.36782646179,-116.0,-114.694725037,15.9899997711,0.0,0.468,-0.21,0.181
2018-10-05 19:42:37.600,1.0549999624495,-32.9690933228,3.26499986649,6.36782646179,-116.0,-114.694725037,15.9899997711,0.0,0.626,-0.163,0.336
2018-10-05 19:42:37.700,3.83999991417,-32.9690933228,2.31499993801,6.36782646179,-116.0,-114.694725037,15.9899997711,0.0,0.921,-0.085,0.413
2018-10-05 19:42:37.800,6.099999666215,-22.5522899628,1.3599999845015,7.55996847153,-116.0,-122.433982849,15.9899997711,0.0,0.921,-0.085,0.413
2018-10-05 19:42:37.900,7.989999532700001,-22.5522899628,0.46499997843074004,7.55996847153,-116.0,-122.433982849,16.0,0.0,0.7055,-0.0615,0.234
2018-10-05 19:42:38.000,9.544999599475,-22.5522899628,-0.4749999940395,7.55996847153,-116.0,-122.433982849,16.0,0.0,0.686,-0.01,0.089
2018-10-05 19:42:38.100,10.5799999237,-14.599835634245,-1.444999963046,7.336975574495,-116.0,-125.119716644,16.0,0.0,0.556,9.062386313690001e-18,0.074
2018-10-05 19:42:38.200,11.2049999237,-6.64738130569,-2.42499989271,7.11398267746,-116.0,-127.805450439,16.0,0.0,0.547,0.058,0.057
2018-10-05 19:42:38.300,11.509999911,-6.64738130569,-3.226666529973333,7.11398267746,-116.0,-127.80545043900001,16.0,0.0,0.425,0.076,-0.018
2018-10-05 19:42:38.400,11.6300001144,-6.64738130569,-3.8599998951,7.11398267746,-116.0,-127.805450439,16.0,0.0,0.425,0.076,-0.018
2018-10-05 19:42:38.500,11.4249997139,2.25886511803,-5.21999979019,6.04156208038,-115.0,-128.516723633,16.0,0.0,0.247,0.07400000000000001,-0.0495
2018-10-05 19:42:38.600,11.0450000763,2.25886511803,-6.115000009535001,6.04156208038,-115.0,-128.516723633,16.0,0.0,0.177,0.131,-0.049
2018-10-05 19:42:38.700,10.554999828349999,2.25886511803,-6.90999984741,6.04156208038,-115.0,-128.516723633,16.0,0.0,0.097,0.129,-0.02
2018-10-05 19:42:38.800,10.279999733,7.02466630936,-7.25999975204,3.5660674572,-115.0,-128.017944336,16.0,0.0,0.097,0.129,-0.02
2018-10-05 19:42:38.900,9.460000038143333,7.02466630936,-8.04999955495,3.5660674572000004,-115.0,-128.017944336,16.0,0.0,0.1555,0.125,-0.0395
2018-10-05 19:42:39.000,8.72999954224,8.48462557793,-8.51999950409,2.367904365065,-115.0,-127.936187744,16.0,0.0,0.1555,0.125,-0.0395
2018-10-05 19:42:39.100,8.344999790195,9.9445848465,-8.61499977112,1.16974127293,-115.0,-127.854431152,16.0,0.0,0.145,0.141,-0.038
2018-10-05 19:42:39.200,7.575000047685,9.9445848465,-8.764999866484999,1.16974127293,-115.0,-127.854431152,16.0,0.0,0.20350000000000001,0.139,0.014499999999999999
2018-10-05 19:42:39.300,6.46999979019,9.9445848465,-8.80000019073,1.16974127293,-115.0,-127.854431152,16.0,0.0,-0.103,0.106,-1.2981256071e-17
2018-10-05 19:42:39.400,6.019999742505,12.5506916046,-8.809999942775,-1.2269974947,-115.0,-128.523284912,16.0,0.0,0.068,0.101,-1.23689326714e-17
2018-10-05 19:42:39.500,4.97499990463,12.5506916046,-8.859999656675,-1.2269974947,-115.0,-128.523284912,16.0,0.0,0.076,0.142,0.009
2018-10-05 19:42:39.600,3.925000071525,12.5506916046,-8.884999752045001,-1.2269974947,-115.5,-128.523284912,16.0,0.0,0.189,0.152,-0.014
2018-10-05 19:42:39.700,3.085000038145,12.5506916046,-8.754999637605,-1.2269974947,-116.0,-128.523284912,16.0,0.0,-0.148,0.079,-0.031
2018-10-05 19:42:39.800,1.81999993324,12.5506916046,-8.5,-1.2269974947,-116.0,-128.523284912,16.0,0.0,-0.368,0.047,-0.054
2018-10-05 19:42:39.900,1.2799999713885,11.9710245132,-8.480000019075,-4.55849838257,-116.0,-128.99256897,16.0,0.0,-0.416,0.116,-0.086
2018-10-05 19:42:40.000,0.3299999795855,11.9710245132,-8.389999866490001,-4.55849838257,-116.0,-128.99256897,16.0,0.0,-0.415,0.117,-0.057
2018-10-05 19:42:40.100,-0.35999999195345,11.9710245132,-8.23499965668,-4.55849838257,-116.0,-128.99256897,16.0,0.0,-0.459,0.057,-0.082
2018-10-05 19:42:40.200,-0.864999949934,8.24621224401,-8.039999723434999,-5.5500822067249995,-116.0,-128.485927582,16.0,0.0,-0.104,0.032,-0.098
2018-10-05 19:42:40.300,-1.53999996185,4.52139997482,-7.71000003815,-6.54166603088,-117.0,-127.979286194,16.0,0.0,0.11,0.041,-0.086
2018-10-05 19:42:40.400,-2.00999999046,4.52139997482,-7.3799996376,-6.54166603088,-117.0,-127.979286194,16.0,0.0,-0.036,0.004,-0.046
2018-10-05 19:42:40.500,-2.3233333428666665,4.52139997482,-7.1333330472266665,-6.541666030879999,-117.0,-127.979286194,16.0,0.0,-0.08,0.008,-9.79717439318e-19
2018-10-05 19:42:40.600,-2.89999985695,3.55753064156,-6.61999988556,-7.40065002441,-117.0,-126.755851746,16.0,0.0,-0.098,-0.024,0.046
2018-10-05 19:42:40.700,-3.079999923705,3.55753064156,-6.39999985695,-7.40065002441,-117.0,-126.755851746,16.0,0.0,-0.099,-0.021,0.055
2018-10-05 19:42:40.800,-3.40999996662,3.55753064156,-5.9549999237049995,-7.40065002441,-117.0,-126.755851746,16.0,0.0,-0.165,-0.018,0.049
